ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION,TOT_ELECTORS,TOT_VOTERS,TOT_CONTESTANT,POLL_PERCENT
S12,MADHYA PRADESH,29,Mandsaur,GEN,3,2004,DR  RAMESHCHANDRA SONI,M,GEN,IND,5348,8,1373890,776609,9,56.53
S12,MADHYA PRADESH,29,Mandsaur,GEN,3,2004,LAKSHMINARAYAN PANDY,M,GEN,IND,5342,9,1373890,776609,9,56.53
S13,MAHARASHTRA,1,Rajapur,GEN,3,2004,SURESH PRABHAKAR PRABHU,M,GEN,SHS,264001,1,835714,480613,5,57.51
S13,MAHARASHTRA,1,Rajapur,GEN,3,2004,SUDHIR SAWANT,M,GEN,INC,183102,2,835714,480613,5,57.51
S13,MAHARASHTRA,1,Rajapur,GEN,3,2004,MOHAN GOVIND PARAB,M,GEN,BSP,12616,3,835714,480613,5,57.51
S13,MAHARASHTRA,1,Rajapur,GEN,3,2004,SURENDRA BORKAR,M,GEN,BBM,11513,4,835714,480613,5,57.51
S13,MAHARASHTRA,1,Rajapur,GEN,3,2004,PRIN. MAHENDRA NATEKAR,M,GEN,IND,9303,5,835714,480613,5,57.51
S13,MAHARASHTRA,2,Ratnagiri,GEN,3,2004,ANANT GEETE,M,GEN,SHS,334690,1,914770,561299,4,61.36
S13,MAHARASHTRA,2,Ratnagiri,GEN,3,2004,GOVINDRAO NIKAM,M,GEN,NCP,185722,2,914770,561299,4,61.36
S13,MAHARASHTRA,2,Ratnagiri,GEN,3,2004,ADV. PANKAJ KOWLI,M,GEN,PWPI,25951,3,914770,561299,4,61.36
S13,MAHARASHTRA,2,Ratnagiri,GEN,3,2004,AYARE RAJENDRA LAHU,M,SC,BSP,14613,4,914770,561299,4,61.36
S13,MAHARASHTRA,3,Kolaba,GEN,3,2004,A. R. ANTULAY,M,GEN,INC,312225,1,1250272,793620,5,63.48
S13,MAHARASHTRA,3,Kolaba,GEN,3,2004,VIVEK PATIL,M,GEN,PWPI,280355,2,1250272,793620,5,63.48
S13,MAHARASHTRA,3,Kolaba,GEN,3,2004,SHYAM SAWANT,M,GEN,SHS,164242,3,1250272,793620,5,63.48
S13,MAHARASHTRA,3,Kolaba,GEN,3,2004,A. R. ANTULAY,M,GEN,IND,23771,4,1250272,793620,5,63.48
S13,MAHARASHTRA,3,Kolaba,GEN,3,2004,KUNDLIK NAMDEO THORE,M,GEN,BSP,12852,5,1250272,793620,5,63.48
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,MILIND MURLI DEORA,M,GEN,INC,137956,1,620431,274360,7,44.22
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,JAYAWANTIBEN MEHTA,F,GEN,BJP,127710,2,620431,274360,7,44.22
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,ADV. AMIN SOLKAR,M,GEN,SP,3957,3,620431,274360,7,44.22
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,AZIZ LALANI,M,GEN,BSP,1701,4,620431,274360,7,44.22
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,SUHAIL DIL NAWAZ,M,GEN,JP,1693,5,620431,274360,7,44.22
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,MAHESH GAJANAN KULKARNI,M,GEN,ABHM,690,6,620431,274360,7,44.22
S13,MAHARASHTRA,4,Mumbai South,GEN,3,2004,RAMNAYAK TIWARI,M,GEN,ABJS,651,7,620431,274360,7,44.22
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,MOHAN RAWALE,M,GEN,SHS,128536,1,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,AHIR SACHIN,M,GEN,NCP,106348,2,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,ARUN GULAB GAWLI ALIES DADY,M,GEN,ABHS,92210,3,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,T. K. CHOUDHARY,M,GEN,SP,10104,4,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,ABDUL MALIK CHOUDHRY,M,GEN,BSP,4690,5,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,PUKHRAJ CHUNNILAL JAIN,M,GEN,IND,2677,6,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,ANSARI HUSAIN AHMED,M,GEN,MUL,1921,7,704452,347976,8,49.4
S13,MAHARASHTRA,5,Mumbai South Central,GEN,3,2004,YASHWANT ( PRAKASH) SHINDE,M,GEN,ABJS,1486,8,704452,347976,8,49.4
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,EKNATH M. GAIKWAD,M,SC,INC,256282,1,1117487,514598,7,46.05
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,MANOHAR GAJANAN JOSHI,M,GEN,SHS,242953,2,1117487,514598,7,46.05
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,JASWAR SATYARAM BALLIKARAN,M,GEN,BSP,7292,3,1117487,514598,7,46.05
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,SHAIKH SAMAD ABDUL SALAM,M,GEN,IND,3475,4,1117487,514598,7,46.05
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,KHAN AKRAM ALI,M,GEN,NLP,2404,5,1117487,514598,7,46.05
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,KHAN MOHAMMAD BASHEER,M,GEN,IND,1117,6,1117487,514598,7,46.05
S13,MAHARASHTRA,6,Mumbai North Central,GEN,3,2004,KHAN MOHD. MERAZ,M,GEN,IND,1070,7,1117487,514598,7,46.05
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,KAMAT GURUDAS,M,GEN,INC,493420,1,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,KIRIT SOMAIYA,M,GEN,BJP,394020,2,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,DR. SUNIL TUKARAM TORNE,M,SC,BSP,9422,3,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,RAJA DHALE,M,GEN,BBM,9159,4,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,SHAHAJI DHONDIBA THORAT,M,SC,IND,7208,5,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,ADVOCATE S. K. DUBEY,M,GEN,SP,2623,6,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,WARE JYOTI MARUTI,F,GEN,IND,1890,7,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,VITHALRAO JADHAV,M,SC,MRRC,1399,8,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,ABDUL SATTAR MOHAMMEDSAB ATTAR,M,GEN,KKJHS,1353,9,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,PIUS VARGHESE PULLIKOTTIL,M,GEN,IND,1243,10,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,MAHESH MADHUKAR SAWANT-PATEL,M,GEN,ABHM,1058,11,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,KHAN RAIS AHMAD,M,GEN,NLP,1012,12,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,THAPAR MADAN LAL,M,GEN,IND,1004,13,1974560,925681,14,46.88
S13,MAHARASHTRA,7,Mumbai North East,GEN,3,2004,UMESH SHRIRANG DHENDE,M,SC,IND,848,14,1974560,925681,14,46.88
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,SUNIL DUTT,M,GEN,INC,385755,1,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,SANJAY NIRUPAM,M,GEN,SHS,338397,2,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,ISMAIL MAKWANA,M,GEN,BSP,6867,3,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,SHEKHAR VAISHNAV,M,GEN,IND,4019,4,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,KHARE JAYAWANT MAHADEV,M,GEN,LRP,2851,5,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,PERIMAL JOHN BABURAO,M,GEN,IND,1949,6,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,RAJ SINGH,M,GEN,IND,1582,7,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,KRISHNAN K. K.,M,GEN,IND,1194,8,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,AARTI MEHTA,F,GEN,IND,1113,9,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,DUBEY SATYADEV,M,GEN,IND,840,10,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,DILIPRAO D. PATIL,M,GEN,BMSM,829,11,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,ANAND RAVINDER SINGH,M,GEN,IND,796,12,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,RAMCHANDRA NARAYAN KACHAVE,M,GEN,KKJHS,762,13,1515745,747726,14,49.33
S13,MAHARASHTRA,8,Mumbai North West,GEN,3,2004,PATEL SAIRABANO MOHAMMED,F,GEN,IND,733,14,1515745,747726,14,49.33
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,GOVINDA,M,GEN,INC,559763,1,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,RAM NAIK,M,GEN,BJP,511492,2,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,VIDYA CHAVAN,F,GEN,IND,14183,3,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,AKHILESHWAR NANDLAL CHOUBEY,M,GEN,BSP,9313,4,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,SHYAM TIPANNA KURHADE,M,ST,IND,7216,5,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,ANITA NAIK,F,GEN,NSTP,4649,6,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,AGRAWAL B. R. KUMAR,M,GEN,SP,3955,7,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,SHAIKH FATEH MOHAMMAD,M,GEN,IND,2734,8,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,RAJESH B. DHARIA,M,GEN,IND,1340,9,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,RAMASARE (BACHHAN) YADAV,M,GEN,KKJHS,1278,10,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,MAHANT SHRIRAMSWRUP DAS MAHARAJ AYODHYAWALE,M,GEN,ABHM,1249,11,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,BABUBHAI GALA,M,GEN,IND,1228,12,2377866,1119367,13,47.07
S13,MAHARASHTRA,9,Mumbai North,GEN,3,2004,MOHAMMED PATEL,M,GEN,IND,942,13,2377866,1119367,13,47.07
S13,MAHARASHTRA,10,Thane,GEN,3,2004,PARANJAPE PRAKASH VISHVANATH,M,GEN,SHS,631414,1,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,DAVKHARE VASANT SHANKARRAO,M,GEN,NCP,609156,2,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,PAWAR SAMBHAJI MARUTI,M,GEN,BSP,24828,3,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,KARMAVEER RAMNARAYAN YADAV,M,GEN,SP,22412,4,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,VADHVINDE MAHENDRA KERU,M,SC,IND,11658,5,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,RAMSING BOOTPOLISHWALA,M,SC,IND,3894,6,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,DHOTRE BHANUDAS SAKHARAM,M,GEN,HJP,2957,7,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,LANDGE SANTOSH GOVIND,M,SC,PRCP,2394,8,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,COM. ARUN VELASKAR,M,GEN,IND,2339,9,3240342,1313312,10,40.53
S13,MAHARASHTRA,10,Thane,GEN,3,2004,RAJPUT MANGALSING UKHARDU,M,GEN,IND,2200,10,3240342,1313312,10,40.53
S13,MAHARASHTRA,11,Dahanu,ST,3,2004,SHINGADA DAMODAR BARKU,M,ST,INC,286004,1,1605119,683418,5,42.58
S13,MAHARASHTRA,11,Dahanu,ST,3,2004,ADV. CHINTAMAN WANGA,M,ST,BJP,222641,2,1605119,683418,5,42.58
S13,MAHARASHTRA,11,Dahanu,ST,3,2004,VARATHA RAMJI MAHADU,M,ST,CPM,118090,3,1605119,683418,5,42.58
S13,MAHARASHTRA,11,Dahanu,ST,3,2004,HAJI. D. ABDULLAH,M,ST,BSP,29024,4,1605119,683418,5,42.58
S13,MAHARASHTRA,11,Dahanu,ST,3,2004,A. RASHEED MAMU,M,ST,RSNP,27594,5,1605119,683418,5,42.58
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,PINGALE DEVIDAS ANANDRAO,M,GEN,NCP,307613,1,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,PATIL DASHARATH DHARMAJI,M,GEN,SHS,292555,2,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,GUNJAL RADHESHYAM SHIVRAM,M,GEN,CPI,17831,3,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,PAWAR GAJIRAM LAHANU,M,GEN,BSP,15457,4,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,VIMALTAI NIVUTTIRAO AVHAD,F,SC,IND,7917,5,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,ANSARI MOHAMMED ISMAIL MOHAMMED IBRAHIM,M,GEN,BMSM,5245,6,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,LATA BHIKA BARDE,F,ST,IND,3952,7,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,NAVALE SOMNATH NANASAHEB,M,GEN,SVRP,3613,8,1522672,656745,9,43.13
S13,MAHARASHTRA,12,Nashik,GEN,3,2004,BHASKAR GANPAT SIRSAT,M,GEN,IND,2342,9,1522672,656745,9,43.13
S13,MAHARASHTRA,13,Malegaon,ST,3,2004,HARISCHANDRA DEVRAM CHAVAN,M,ST,BJP,218259,1,1222363,590963,6,48.35
S13,MAHARASHTRA,13,Malegaon,ST,3,2004,MAHALE HARIBHAU SHANKAR,M,ST,JD(S),213731,2,1222363,590963,6,48.35
S13,MAHARASHTRA,13,Malegaon,ST,3,2004,GAVIT JIVA PANDU,M,ST,CPM,113436,3,1222363,590963,6,48.35
S13,MAHARASHTRA,13,Malegaon,ST,3,2004,GAZI AMANULLA MUBIN KHAN,M,ST,BSP,18940,4,1222363,590963,6,48.35
S13,MAHARASHTRA,13,Malegaon,ST,3,2004,BHIKA HARISINGH BARDE,M,ST,IND,14426,5,1222363,590963,6,48.35
S13,MAHARASHTRA,13,Malegaon,ST,3,2004,GAZI ATEJAAD AH. KHAN MUBIN AHMED KHAN,M,ST,NLP,11980,6,1222363,590963,6,48.35
S13,MAHARASHTRA,14,Dhule,ST,3,2004,CHAURE BAPU HARI,M,ST,INC,210714,1,1226114,455669,4,37.16
S13,MAHARASHTRA,14,Dhule,ST,3,2004,GAVIT RAMDAS RUPLA,M,ST,BJP,202949,2,1226114,455669,4,37.16
S13,MAHARASHTRA,14,Dhule,ST,3,2004,DR. BARDE MACHHINDRANATH SURYABHAN,M,ST,IND,23776,3,1226114,455669,4,37.16
S13,MAHARASHTRA,14,Dhule,ST,3,2004,ENGG. JADHAV GOVIND SHANKAR,M,ST,BSP,18132,4,1226114,455669,4,37.16
S13,MAHARASHTRA,15,Nandurbar,ST,3,2004,GAVIT MANIKRAO HODLYA,M,ST,INC,351911,1,1218524,639974,5,52.52
S13,MAHARASHTRA,15,Nandurbar,ST,3,2004,DR. NATAWADKAR SUHAS JAYANT,M,ST,BJP,244290,2,1218524,639974,5,52.52
S13,MAHARASHTRA,15,Nandurbar,ST,3,2004,THAKRE TUKARAM BHAMATA,M,ST,BBM,23479,3,1218524,639974,5,52.52
S13,MAHARASHTRA,15,Nandurbar,ST,3,2004,NAIK BABULAL RUPSING,M,ST,BSP,11690,4,1218524,639974,5,52.52
S13,MAHARASHTRA,15,Nandurbar,ST,3,2004,GAVIT SOBAJI DEVALYA,M,ST,LRP,8537,5,1218524,639974,5,52.52
S13,MAHARASHTRA,16,Erandol,GEN,3,2004,ANNASAHEB M. K. PATIL,M,GEN,BJP,289559,1,1214861,610809,5,50.28
S13,MAHARASHTRA,16,Erandol,GEN,3,2004,ADV. VASANTRAO JEEVANRAO MORE,M,GEN,NCP,281418,2,1214861,610809,5,50.28
S13,MAHARASHTRA,16,Erandol,GEN,3,2004,GAUTAM SOMAJI MORE,M,SC,BSP,18491,3,1214861,610809,5,50.28
S13,MAHARASHTRA,16,Erandol,GEN,3,2004,DEORE RAJENDRASING BHIMSING,M,GEN,SP,10284,4,1214861,610809,5,50.28
S13,MAHARASHTRA,16,Erandol,GEN,3,2004,PATIL SURESH PANDURANG,M,GEN,HJP,10048,5,1214861,610809,5,50.28
S13,MAHARASHTRA,17,Jalgaon,GEN,3,2004,Y. G. MAHAJAN (SIR),M,GEN,BJP,298865,1,1239241,617101,6,49.8
S13,MAHARASHTRA,17,Jalgaon,GEN,3,2004,DR. ULHAS VASUDEO PATIL,M,GEN,INC,278219,2,1239241,617101,6,49.8
S13,MAHARASHTRA,17,Jalgaon,GEN,3,2004,GAWAI RAVINDRA TULSHIRAM,M,SC,BSP,16785,3,1239241,617101,6,49.8
S13,MAHARASHTRA,17,Jalgaon,GEN,3,2004,D. D. WANI PHOTOGRAPHER,M,GEN,IND,12254,4,1239241,617101,6,49.8
S13,MAHARASHTRA,17,Jalgaon,GEN,3,2004,DADASO. P. E. TATYA PATIL,M,GEN,SP,7682,5,1239241,617101,6,49.8
S13,MAHARASHTRA,17,Jalgaon,GEN,3,2004,DAGADU KITAB TADAVI,M,ST,IND,3164,6,1239241,617101,6,49.8
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,ADSUL ANANDRAO VITHOBA,M,SC,SHS,369975,1,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,MUKUL BALKRUSHNA WASNIK,M,SC,INC,310068,2,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,BHIMRAO SENU JADHAO,M,SC,BBM,21197,3,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,KANKAL SITARAM KERUJI,M,SC,BSP,18241,4,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,DEVIDAS PIRAJI SARKATE,M,SC,IND,17455,5,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,SAU. ANITA PARMESHWAR GAWAI,F,SC,ARP,8989,6,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,KASTURE DIPAK PARASHRAM,M,SC,IND,6045,7,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,GHULE SUNITA  SUDHAKAR,F,SC,IND,3631,8,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,ANANDRAO CHINDHAJI LAHANE,M,SC,RLD,3102,9,1196627,761282,10,63.62
S13,MAHARASHTRA,18,Buldhana,SC,3,2004,ANIL GULABRAO WANKHEDE,M,SC,IND,2561,10,1196627,761282,10,63.62
S13,MAHARASHTRA,19,Akola,GEN,3,2004,DHOTRE SANJAY SHAMRAO,M,GEN,BJP,313323,1,1271055,735984,7,57.9
S13,MAHARASHTRA,19,Akola,GEN,3,2004,LAXMANRAO TAYADE,M,GEN,INC,206952,2,1271055,735984,7,57.9
S13,MAHARASHTRA,19,Akola,GEN,3,2004,AMBEDKAR PRAKASH YASHWANT,M,SC,BBM,187202,3,1271055,735984,7,57.9
S13,MAHARASHTRA,19,Akola,GEN,3,2004,TAYADE VISHRAM NATTHUJI,M,SC,BSP,9951,4,1271055,735984,7,57.9
S13,MAHARASHTRA,19,Akola,GEN,3,2004,RAJA MOTIRAMJI SHAMBHARKAR,M,SC,IND,8628,5,1271055,735984,7,57.9
S13,MAHARASHTRA,19,Akola,GEN,3,2004,JOSHI SHALIGRAM MOHANLAL,M,GEN,ABHM,5756,6,1271055,735984,7,57.9
S13,MAHARASHTRA,19,Akola,GEN,3,2004,SHAIKH MUKIM AHEMAD ABDUL RASHID,M,GEN,SP,3560,7,1271055,735984,7,57.9
S13,MAHARASHTRA,20,Washim,GEN,3,2004,GAWALI (PATIL) KU.  BHAVANA PUNDLIKRAO,F,GEN,SHS,358682,1,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,NAIK MANOHAR RAJUSING,M,GEN,NCP,297784,2,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,DR. JADHAV RAVI SAMPATRAO,M,GEN,BSP,21943,3,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,S. WAHIDDODDIN S. KARIMODDIN,M,GEN,IND,14085,4,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,JAGIRDAR SHAMSHODDIN AINNODDIN,M,GEN,LRP,6842,5,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,KAMBLE SHILANAND LAXMANRAO,M,SC,IND,5226,6,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,PATHAK MOHAN DATTATRAYA,M,GEN,IND,3827,7,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,SHEKH MUKIM AHAMAD ABDUL RASHID,M,GEN,SP,3515,8,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,BENIWALE SALIM GANGUBHAI,M,GEN,IND,2668,9,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,YASHWANT SUKHDEV PATIL,M,SC,ARP,2436,10,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,KAMBLE UTTAM BHAGAJI,M,SC,IND,1963,11,1151886,720951,12,62.59
S13,MAHARASHTRA,20,Washim,GEN,3,2004,DEBAJE ABUJI ALIES PRALHADRAO ASHRUJI,M,SC,IND,1752,12,1151886,720951,12,62.59
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,ANANT GUDHE,M,GEN,SHS,203216,1,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,OMPRAKASH ALIAS BACCHU BABARAOJI KADU,M,GEN,IND,188982,2,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,DADASAHEB R. S. GAWAI,M,SC,RPI,150902,3,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,HAJI RAFIQUE SETH,M,GEN,IND,78606,4,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,SEMALKAR RONYA CHHOTELAL,M,ST,BSP,31573,5,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,JAWARKAR NAMDEORAO SHALIGRAMJI,M,GEN,BBM,8327,6,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,DNYANESHWAR RAURALE,M,SC,ARP,4132,7,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,BANDU SAMPATRAO SANE (BANDYA),M,GEN,IND,4029,8,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,KALMEGH NAMDEO MOTIRAM,M,GEN,IND,3337,9,1204881,676592,10,56.15
S13,MAHARASHTRA,21,Amravati,GEN,3,2004,GAJANAN NAGORAO LONDE,M,GEN,IND,3317,10,1204881,676592,10,56.15
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,MOHITE SUBODH BABURAO,M,GEN,SHS,276720,1,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,DR. SHRIKANT JICHKAR,M,GEN,INC,262618,2,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,PROF CHANDANSINGH PREMSINGH ROTELE,M,GEN,BSP,55442,3,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,TEKAM VASUDEORAO ZITUJI,M,ST,GGP,15647,4,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,SOFI MAHAMMAD JUNEDBABA,M,GEN,IND,12109,5,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,KESHAORAO SHENDE,M,GEN,VRP,9046,6,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,CHANDRASHEKHAR NAMDEORAO BHIMATE,M,SC,IND,4671,7,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,TIWARI DINESH SHIVSHANKAR,M,GEN,IND,4664,8,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,BABAN PARASRAM TAYWADE,M,GEN,ARP,3586,9,1148759,647486,10,56.36
S13,MAHARASHTRA,22,Ramtek,GEN,3,2004,NAYANA DHAWAD  (PANDE),F,GEN,VJC,2980,10,1148759,647486,10,56.36
S13,MAHARASHTRA,23,Nagpur,GEN,3,2004,VILAS MUTTEMWAR,M,GEN,INC,373769,1,1630894,792461,14,48.59
S13,MAHARASHTRA,23,Nagpur,GEN,3,2004,ATALBAHADURSINGH,M,GEN,BJP,274286,2,1630894,792461,14,48.59
S13,MAHARASHTRA,23,Nagpur,GEN,3,2004,JAYANTA ANANT DALVI,M,GEN,BSP,57027,3,1630894,792461,14,48.59
S13,MAHARASHTRA,23,Nagpur,GEN,3,2004,PRAKASH NIMAJE,M,ST,IND,37073,4,1630894,792461,14,48.59
S13,MAHARASHTRA,23,Nagpur,GEN,3,2004,BANWARILAL BHAGWANDAS PUROHIT,M,GEN,VRP,27928,5,1630894,792461,14,48.59
S13,MAHARASHTRA,23,Nagpur,GEN,3,2004,DR. BANMALA GOLPELWAR,F,GEN,IND,8086,6,1630894,792461,14,48.59
